date,top_funnel_spend_usd,conversion_rate,impressions_per_user,click_through_rate,brand_search_volume,campaign_sub_metric_1,campaign_sub_metric_2,campaign_sub_metric_3,campaign_sub_metric_4,campaign_sub_metric_5,campaign_sub_metric_6,campaign_sub_metric_7,campaign_sub_metric_8,campaign_sub_metric_9,campaign_sub_metric_10,campaign_sub_metric_11,campaign_sub_metric_12,campaign_sub_metric_13,campaign_sub_metric_14,campaign_sub_metric_15,campaign_sub_metric_16,campaign_sub_metric_17,campaign_sub_metric_18,campaign_sub_metric_19,campaign_sub_metric_20,campaign_sub_metric_21,campaign_sub_metric_22,campaign_sub_metric_23,campaign_sub_metric_24,campaign_sub_metric_25,campaign_sub_metric_26,campaign_sub_metric_27,campaign_sub_metric_28,campaign_sub_metric_29,campaign_sub_metric_30,campaign_sub_metric_31,campaign_sub_metric_32,campaign_sub_metric_33,campaign_sub_metric_34,campaign_sub_metric_35,campaign_sub_metric_36,campaign_sub_metric_37,campaign_sub_metric_38,campaign_sub_metric_39,campaign_sub_metric_40,campaign_sub_metric_41,campaign_sub_metric_42,campaign_sub_metric_43,campaign_sub_metric_44,campaign_sub_metric_45,campaign_sub_metric_46
2025-11-08,864.76,0.043,3016.69,0.0048,905.33,550.03,524.99,538.66,563.35,544.28,540.26,539.93,546.58,548.51,542.62,538.99,539.15,531.11,548.54,536.35,130.19,674.44,850.45,210.65,411.51,945.16,453.17,63.17,298.82,850.12,780.92,901.21,507.04,118.2,591.1,594.6,314.27,611.62,863.31,161.21,437.57,142.15,295.92,502.88,223.23,516.02,735.3,887.2,700.49,560.54,876.71
2025-11-09,753.24,0.0345,873.99,0.0335,592.83,353.61,358.4,353.51,368.61,359.57,370.23,356.95,349.78,349.07,363.96,361.91,367.03,350.04,370.63,354.76,967.32,403.73,145.23,545.57,183.85,933.09,873.91,267.75,324.62,354.0,927.18,830.79,149.97,166.73,481.89,419.99,712.11,132.86,174.2,303.92,235.45,673.92,266.31,967.43,66.45,238.11,603.5,624.14,31.15,803.57,523.44
2025-11-10,1943.97,0.0398,3262.53,0.0056,835.57,512.07,482.22,500.43,497.37,504.57,516.63,516.5,511.1,501.72,490.68,510.82,517.31,500.58,497.43,505.46,811.41,862.38,29.78,179.85,941.41,225.5,570.55,571.9,182.77,554.36,989.93,938.47,329.69,445.82,977.96,153.0,161.64,253.03,19.21,860.35,984.26,391.2,574.16,88.92,270.92,193.18,653.63,977.42,890.81,443.41,35.82
2025-11-11,1753.97,0.0318,3109.69,0.0021,507.09,327.89,303.57,303.44,293.23,317.09,303.44,308.07,304.26,301.1,303.74,301.19,310.7,319.63,319.05,320.01,109.72,181.06,933.52,347.4,532.35,614.42,878.34,964.69,895.87,615.41,581.28,868.83,136.92,340.17,846.21,469.43,13.03,42.13,652.0,198.54,542.29,399.79,979.26,477.56,397.73,954.09,210.58,100.35,769.82,491.03,223.05
2025-11-12,1543.96,0.031,2056.51,0.0057,679.22,399.67,393.85,408.05,411.01,420.48,397.45,403.8,414.39,408.83,426.65,395.17,400.98,400.95,400.94,388.95,121.75,544.24,526.75,931.36,852.36,28.01,195.87,875.56,744.49,321.58,108.88,868.69,724.91,467.66,454.83,690.92,596.2,72.61,53.5,3.47,662.42,764.89,453.13,62.4,441.01,202.72,325.5,439.33,249.42,669.97,450.65
2025-11-13,1113.43,0.0492,2273.83,0.0052,573.76,330.45,364.13,333.65,345.12,349.7,323.4,339.26,322.72,320.45,355.9,357.0,339.15,338.31,357.54,339.18,594.47,950.55,537.84,146.09,342.1,931.79,166.97,875.93,105.64,570.25,459.13,63.72,160.23,429.17,775.14,799.28,942.38,243.38,979.94,870.83,278.82,499.46,937.64,630.21,618.81,808.17,21.17,977.36,981.18,221.24,697.73
2025-11-14,759.94,0.0447,1697.01,0.023,758.43,458.1,464.17,447.89,458.62,463.52,440.34,453.36,459.53,436.76,468.55,454.1,455.86,459.84,463.23,433.79,344.89,625.4,780.72,632.4,335.29,522.99,575.58,176.07,981.77,236.66,787.6,845.96,702.11,644.48,193.04,493.33,609.41,19.53,609.62,326.45,321.8,725.66,914.36,78.71,899.5,368.97,108.37,379.57,179.39,385.93,219.75
2025-11-15,1028.52,0.0445,664.28,0.0326,173.47,111.3,105.14,91.23,106.0,109.22,90.34,120.45,97.69,110.24,104.32,121.38,107.29,98.31,94.95,104.4,34.91,816.97,314.69,592.95,985.54,43.22,463.33,264.91,730.96,143.38,27.73,607.48,692.26,937.19,562.34,165.24,782.92,245.41,470.4,414.5,335.46,505.19,253.76,175.37,330.35,985.66,265.05,739.56,914.09,624.84,976.26
2025-11-16,1225.51,0.0365,1505.59,0.0272,154.32,90.28,105.23,102.37,97.65,87.98,106.37,90.76,109.12,102.96,95.8,70.13,82.71,94.12,95.66,95.31,541.64,653.56,481.91,120.74,521.83,342.5,660.17,76.39,850.52,373.97,56.89,380.44,459.3,107.86,74.62,414.69,672.79,654.98,429.99,446.33,698.74,592.91,401.82,258.83,849.98,368.16,65.46,30.4,324.47,28.88,318.56
2025-11-17,1323.84,0.0322,2908.56,0.0059,322.39,207.97,184.97,172.38,207.91,201.0,194.59,193.24,199.67,184.33,203.46,195.39,200.67,177.92,192.92,209.34,387.85,839.37,968.66,325.98,140.7,76.85,794.63,778.47,48.15,739.29,67.16,56.51,135.23,99.26,348.09,786.29,497.44,61.11,573.07,848.27,473.71,760.71,643.3,748.74,93.48,351.52,602.63,694.84,763.15,436.97,532.48
2025-11-18,1571.89,0.0337,513.9,0.0333,243.59,132.77,151.59,157.69,151.84,132.21,150.05,141.33,148.55,143.71,161.76,165.34,147.01,168.3,152.41,147.36,101.08,944.49,672.15,562.98,219.67,392.94,751.31,69.82,504.96,916.19,731.04,677.67,314.8,852.81,225.86,412.86,718.39,436.74,90.62,337.89,517.68,607.31,518.05,163.96,41.87,637.46,998.13,934.63,456.38,598.85,18.97
2025-11-19,1490.3,0.0375,1500.5,0.0258,884.61,537.69,532.76,544.63,520.27,541.3,508.56,541.75,535.63,533.71,511.25,527.23,513.61,517.29,528.53,541.2,801.92,272.92,153.75,187.18,481.94,669.93,942.26,556.7,698.6,457.71,501.17,328.2,320.09,506.4,718.91,696.53,824.1,913.11,930.02,892.28,592.0,615.62,95.96,846.63,504.05,961.52,100.82,382.71,736.47,967.38,884.89
2025-11-20,919.9,0.0413,1694.51,0.0211,297.29,172.32,181.02,175.35,192.0,166.43,166.4,197.97,168.39,185.31,165.22,176.12,169.09,175.16,175.3,184.21,915.08,169.66,133.23,800.62,42.47,469.89,398.26,247.88,542.95,642.82,368.9,467.78,700.39,766.41,490.09,507.21,224.73,791.28,625.64,616.94,768.81,789.22,993.7,131.9,59.66,976.21,821.23,21.3,155.78,877.02,788.83
2025-11-21,1932.3,0.0428,2112.19,0.0036,978.28,604.16,599.69,560.94,603.37,589.83,595.84,591.47,603.2,566.69,600.06,589.92,581.93,586.64,600.66,582.61,756.59,483.99,204.26,972.16,462.53,383.72,206.39,243.45,666.65,103.04,105.62,681.73,113.74,215.42,751.07,241.22,336.13,305.44,183.98,527.29,90.37,949.09,752.65,35.24,392.49,707.21,118.82,27.91,269.51,280.74,195.46
2025-11-22,2249.58,0.0458,3259.57,0.0044,403.21,261.85,249.25,238.31,273.44,233.47,244.79,242.75,261.84,233.06,239.15,236.34,241.2,261.05,240.94,227.83,822.42,701.86,766.71,214.76,418.94,119.16,550.91,990.73,817.87,904.46,732.24,911.77,829.07,828.86,515.3,796.15,223.73,924.81,562.58,325.61,776.87,376.72,437.69,395.05,896.78,754.61,669.91,892.02,99.86,507.21,933.24
2025-11-23,1864.14,0.033,1539.04,0.0263,263.91,150.68,161.23,157.7,147.11,163.88,156.87,158.71,162.27,155.02,151.63,155.22,177.24,145.1,166.61,161.09,216.49,227.19,295.38,186.91,779.34,244.94,110.74,756.78,374.34,568.6,321.02,825.44,761.01,923.85,86.48,84.21,452.17,329.65,133.26,243.71,563.24,577.12,618.17,979.44,241.48,563.4,643.16,722.52,865.14,56.41,315.84
2025-11-24,1417.58,0.0494,1540.86,0.0265,810.73,480.94,469.89,476.33,488.87,486.1,492.09,462.59,502.34,493.47,473.9,483.06,488.82,506.27,484.18,471.52,263.57,4.1,21.39,454.94,354.94,100.14,288.85,836.94,848.67,780.34,265.32,450.6,186.31,635.48,735.37,524.89,885.06,72.52,17.55,624.06,669.1,86.27,87.57,110.34,705.98,755.78,902.72,106.69,296.29,240.75,692.19
2025-11-25,1129.4,0.0556,2712.5,0.0055,692.84,424.3,406.1,410.55,394.88,399.75,432.06,423.15,410.01,440.69,410.15,409.43,407.29,423.27,432.37,428.65,208.53,342.94,944.17,747.77,982.55,807.5,207.89,571.98,162.92,794.44,652.32,387.78,719.16,105.88,833.23,208.89,345.21,994.06,630.52,446.89,327.55,358.8,495.3,101.72,302.37,859.78,113.95,54.59,694.48,774.86,818.98
2025-11-26,871.6,0.0451,1856.65,0.0229,548.38,325.15,327.8,344.33,334.56,333.23,326.82,330.37,321.05,326.75,315.0,341.31,331.23,333.2,322.24,327.41,765.06,968.86,169.71,281.6,180.77,135.24,396.56,871.01,270.89,256.48,559.01,239.78,668.51,895.29,903.53,67.07,374.47,870.02,648.48,910.52,409.39,412.05,930.83,751.17,44.92,486.1,315.44,804.83,820.22,123.31,740.91
2025-11-27,1033.96,0.0377,1173.81,0.0293,599.83,359.44,360.83,366.55,354.41,354.12,360.59,364.18,360.31,345.83,380.81,364.51,356.38,350.05,353.75,371.85,947.92,694.97,9.56,19.88,590.99,595.37,111.22,645.49,43.35,529.17,362.41,372.43,748.12,792.49,571.99,502.93,860.37,465.93,583.7,491.64,231.17,835.24,896.6,312.16,556.69,619.86,90.78,809.86,901.42,257.69,917.58
2025-11-28,1636.77,0.0339,1857.32,0.0201,747.28,448.62,437.07,439.12,467.6,457.18,450.29,441.25,452.72,452.39,448.14,450.88,451.62,454.08,463.61,443.57,716.84,401.33,237.13,541.22,89.7,342.74,31.84,946.17,364.43,960.48,641.49,111.05,188.93,750.88,753.59,499.56,515.37,666.38,183.48,511.79,979.3,513.39,337.38,717.28,834.85,537.32,407.38,120.52,106.3,944.04,864.27
2025-11-29,730.23,0.0356,922.57,0.0316,305.61,164.17,207.48,167.39,175.62,183.38,207.29,179.52,179.43,196.58,182.79,191.45,189.17,176.13,178.92,186.05,881.47,192.58,235.03,956.6,733.86,225.98,656.79,281.34,379.91,89.63,271.22,971.11,157.59,36.73,752.04,706.9,535.45,671.23,603.43,416.72,497.0,731.07,531.37,200.01,409.47,562.47,911.59,301.52,893.01,823.86,994.61
2025-11-30,943.75,0.0344,1029.16,0.0313,996.7,597.88,613.18,594.75,581.13,601.97,577.03,593.91,603.4,599.1,603.9,595.38,610.11,610.69,614.03,600.11,638.7,356.09,422.01,391.28,994.75,639.47,610.25,595.32,805.27,683.05,794.83,573.92,236.48,798.96,155.75,744.75,860.8,194.48,56.51,789.26,996.08,19.01,697.38,460.07,617.29,890.05,781.52,780.03,197.25,781.83,182.61
2025-12-01,569.0,0.0497,1995.1,0.0216,977.31,579.49,592.41,584.25,581.68,576.81,593.22,596.6,589.45,577.32,596.01,578.65,586.15,576.68,595.31,585.94,387.66,169.84,920.39,420.13,819.14,457.0,708.36,690.13,653.13,962.26,229.32,127.81,365.87,137.95,164.22,727.79,490.53,200.05,609.24,424.84,489.79,464.49,340.01,265.29,900.02,355.62,722.9,525.41,736.9,864.56,304.76
2025-12-02,561.09,0.0298,1756.78,0.0248,685.29,406.24,411.9,416.14,391.42,405.28,410.03,407.39,401.19,420.76,420.63,405.15,427.57,410.04,409.63,406.85,425.76,106.31,879.18,968.9,555.7,400.15,660.39,392.94,436.72,300.58,158.84,352.81,793.66,222.39,70.89,409.56,681.56,469.58,554.02,269.34,219.75,901.32,64.88,451.53,789.69,208.18,533.03,956.58,728.85,749.61,636.23
2025-12-03,1783.19,0.0345,3244.54,0.0057,279.59,182.19,165.63,162.4,175.26,163.17,173.42,188.58,172.94,174.39,178.49,167.77,176.83,162.2,149.62,171.68,75.32,906.74,456.89,694.61,484.74,592.85,114.29,879.71,652.11,861.45,782.44,547.04,737.92,577.13,319.91,631.69,85.64,911.57,655.25,862.03,507.45,224.31,505.44,769.1,193.88,456.28,883.49,481.06,8.5,120.59,733.05
2025-12-04,1555.49,0.0316,1587.18,0.0248,712.21,414.76,417.8,432.44,406.67,435.89,420.75,431.63,435.96,417.06,421.01,416.73,420.25,417.45,427.13,418.06,31.46,997.65,410.9,719.17,835.03,491.27,291.08,979.8,52.78,933.66,707.89,532.89,925.45,264.98,473.51,576.95,178.63,9.99,895.48,596.83,39.6,31.52,601.64,762.01,733.38,208.09,449.44,676.96,220.62,516.56,534.61
2025-12-05,1211.26,0.0324,2241.77,0.0061,164.98,107.12,99.76,118.34,99.27,115.76,98.5,86.23,100.7,102.8,96.01,93.98,121.09,106.4,100.0,86.89,695.48,164.11,555.01,562.7,935.97,303.48,129.53,493.77,180.27,747.09,182.64,35.5,58.63,661.35,997.9,421.56,404.38,782.51,850.36,591.51,904.77,433.41,5.84,515.77,501.89,498.4,149.69,509.78,491.91,444.24,73.93
2025-12-06,905.45,0.0509,2396.79,0.005,127.59,73.76,79.13,84.71,55.77,68.5,83.67,75.27,88.08,86.53,84.24,71.39,79.82,81.91,88.22,88.98,438.43,54.52,243.45,974.61,989.21,559.06,842.97,390.64,626.95,231.33,116.25,950.84,11.56,608.07,430.99,597.21,494.84,57.53,980.65,610.82,818.55,704.43,95.58,928.37,745.97,903.51,837.59,942.97,420.03,311.15,841.6
2025-12-07,1732.39,0.0457,539.28,0.0328,331.91,196.35,186.73,198.67,195.95,209.92,230.28,192.63,186.97,210.97,193.87,220.39,190.8,211.24,215.03,206.42,552.22,329.73,52.18,688.87,396.54,669.5,746.9,471.94,641.37,334.0,838.4,275.38,699.14,108.15,726.24,947.25,965.73,478.22,976.24,718.84,725.82,454.46,207.29,263.78,494.52,617.43,279.64,398.66,918.57,834.04,960.87
2025-12-08,1210.21,0.0402,2490.61,0.0048,516.36,317.72,313.16,307.98,326.25,288.12,317.9,287.87,314.5,309.15,309.77,282.08,326.35,292.02,302.97,310.48,557.66,461.66,939.22,895.03,990.92,26.69,201.53,852.74,774.13,35.81,776.6,16.18,279.29,656.01,693.4,192.89,970.65,637.87,772.32,313.07,609.83,459.98,348.05,240.31,127.96,855.43,53.63,229.8,359.74,464.14,405.52
2025-12-09,759.8,0.0348,1034.11,0.0282,881.45,532.27,527.31,525.3,532.47,516.93,520.39,544.86,517.16,525.29,532.85,527.07,549.64,539.51,536.88,545.52,277.38,204.82,186.7,699.38,155.93,465.87,341.31,645.47,403.0,831.45,327.26,76.44,334.08,923.95,204.48,905.77,851.2,686.76,956.42,33.84,579.83,669.81,541.05,613.81,569.91,166.19,126.04,326.63,936.98,60.3,224.81
2025-12-10,1150.78,0.0475,3383.21,0.0043,754.45,458.38,433.59,464.48,444.04,443.08,448.43,459.7,441.53,464.94,460.52,469.93,452.34,477.73,460.33,449.99,475.89,301.42,198.4,735.12,253.55,57.68,966.61,44.77,722.55,849.61,658.2,580.19,546.8,161.11,58.51,53.46,315.6,58.48,867.28,810.59,996.73,254.39,293.84,621.3,492.13,900.87,609.06,852.78,459.43,274.97,19.31
2025-12-11,1097.76,0.0371,945.99,0.0303,768.44,470.74,452.46,454.79,460.75,447.54,456.53,466.39,454.75,448.96,443.28,462.28,456.03,456.55,471.8,474.29,470.76,200.87,472.46,290.41,89.02,186.41,594.16,542.17,683.98,632.71,124.16,137.79,102.41,597.06,546.01,308.39,964.03,418.6,727.58,128.91,278.0,751.89,276.18,46.54,517.92,601.79,607.08,497.94,964.35,228.62,237.3
2025-12-12,1423.78,0.0298,1743.87,0.021,482.94,286.45,285.63,290.22,289.95,273.93,271.81,291.42,280.35,294.15,296.91,297.3,288.04,308.72,294.75,291.52,388.43,774.26,491.61,303.48,271.74,560.51,801.16,17.3,963.39,352.53,507.05,41.72,642.69,341.87,700.31,288.15,689.34,583.84,75.38,721.82,779.68,153.11,869.35,607.78,878.9,31.76,260.18,354.25,737.35,887.48,699.92
2025-12-13,2033.7,0.0373,756.05,0.0318,411.34,240.68,265.68,247.32,251.53,250.93,243.5,232.98,241.32,233.1,244.47,247.8,253.95,244.17,227.38,236.56,820.68,712.58,18.43,782.98,767.94,866.19,264.59,778.54,215.13,76.81,18.73,379.63,325.15,459.61,998.25,626.37,392.94,66.05,49.05,82.32,581.4,395.75,145.05,374.44,894.84,633.12,727.18,544.26,829.33,647.44,911.59
2025-12-14,795.14,0.0361,3490.62,0.0031,433.93,249.51,265.93,255.34,246.69,258.22,267.69,255.52,258.22,271.01,267.44,253.69,273.14,246.64,258.81,278.84,451.16,634.95,147.95,296.71,852.92,882.81,210.05,328.31,551.68,753.06,391.6,622.76,632.72,287.0,358.61,131.22,701.67,135.09,837.6,375.31,975.88,656.01,495.46,747.44,453.54,951.4,773.64,133.23,104.88,560.38,93.51
2025-12-15,1061.92,0.0405,2006.59,0.0052,988.88,585.08,579.98,579.61,599.26,597.12,580.59,601.75,601.7,590.75,601.1,570.91,599.04,590.27,581.77,603.24,603.64,387.22,378.15,562.77,778.89,69.94,783.92,472.01,601.76,726.53,74.84,111.84,834.01,354.13,896.36,882.35,16.52,663.65,489.66,63.03,827.8,828.37,952.82,808.11,455.73,79.17,920.5,5.36,586.14,506.65,553.26
2025-12-16,1438.79,0.0519,2286.16,0.005,136.1,111.15,86.52,84.89,54.62,88.56,92.14,71.15,78.45,94.34,97.74,83.71,82.68,92.14,79.63,80.45,895.52,909.04,683.73,249.35,631.07,419.11,685.87,798.68,998.65,912.6,475.15,313.33,171.11,28.91,381.93,828.55,146.15,521.64,814.61,522.21,998.53,791.53,625.01,552.15,515.19,582.46,584.94,280.58,142.7,650.11,695.53
2025-12-17,1254.7,0.0338,701.23,0.0314,880.33,540.64,512.72,527.59,521.9,530.85,533.07,502.88,512.34,533.11,541.73,520.44,543.18,519.82,538.0,535.47,866.23,969.53,228.42,816.98,513.97,583.01,680.98,46.45,201.18,730.53,421.68,417.76,930.87,981.55,689.41,652.07,829.69,161.83,312.92,653.14,588.32,721.69,717.21,1.71,519.59,915.48,779.42,605.01,297.62,754.88,276.38
2025-12-18,1784.73,0.0361,2749.88,0.0057,620.81,358.97,383.31,377.49,367.6,379.06,365.14,370.21,383.89,360.25,385.95,364.48,369.36,366.48,375.54,368.45,890.42,173.64,423.01,110.5,708.7,147.07,552.63,158.54,523.22,828.69,444.39,159.46,530.69,624.8,598.25,458.41,645.57,535.24,397.65,171.43,204.54,359.1,431.24,636.37,950.39,9.7,753.1,711.68,623.57,554.38,569.9
2025-12-19,1488.04,0.0445,1129.72,0.0306,494.75,283.63,292.14,291.52,303.19,296.16,295.44,295.43,288.48,311.1,311.29,291.86,307.16,302.79,308.33,305.14,270.0,223.01,557.35,829.45,390.83,765.43,563.58,397.96,346.19,745.95,45.33,506.07,922.93,500.71,52.98,932.96,364.19,912.69,700.19,371.63,503.69,122.3,19.93,748.88,649.4,630.91,257.81,826.61,726.23,938.29,715.25
2025-12-20,1042.16,0.0365,3194.16,0.0034,752.73,456.46,450.7,463.85,451.87,439.77,467.62,452.99,451.05,467.15,454.55,469.09,448.76,451.67,455.06,427.73,34.98,525.63,888.59,602.73,841.31,744.24,735.7,229.93,525.89,630.69,361.62,85.21,207.73,383.72,78.39,830.75,500.67,15.59,915.33,930.24,711.11,216.83,646.13,248.98,277.46,474.9,310.23,926.66,39.18,976.83,837.72
2025-12-21,848.19,0.0464,1115.42,0.0273,538.0,328.27,336.06,314.03,308.75,333.38,330.14,330.09,327.27,331.62,323.12,346.85,327.11,328.65,309.82,312.6,261.07,91.25,326.07,186.91,677.19,903.34,270.0,337.9,232.13,426.97,756.48,46.52,604.56,539.37,20.76,499.32,905.14,642.63,87.76,442.39,774.36,864.83,631.92,464.65,531.54,346.99,478.48,412.11,530.94,995.34,452.5
2025-12-22,1463.63,0.0409,1072.06,0.0277,886.08,537.14,518.78,548.77,521.8,525.76,531.74,538.02,533.64,524.03,540.38,533.82,530.51,534.03,506.44,541.44,278.71,436.45,133.56,542.04,697.8,8.49,352.77,998.17,47.61,902.12,368.91,519.84,403.89,380.11,370.83,701.87,631.58,73.65,861.48,802.54,0.51,857.33,110.43,965.73,627.22,627.54,19.04,740.52,565.31,669.39,747.86
2025-12-23,539.77,0.0319,609.65,0.032,910.63,543.83,532.41,528.9,548.37,537.02,544.0,548.97,557.32,543.32,553.7,541.73,545.82,551.18,547.87,543.88,909.36,581.79,489.27,282.5,535.94,216.68,871.64,825.41,572.57,650.97,715.17,247.9,774.22,359.91,745.8,566.93,398.15,6.45,793.01,927.18,505.03,951.56,462.16,298.12,639.77,52.7,297.4,74.67,78.83,932.62,301.78
2025-12-24,1378.66,0.0326,1916.2,0.0225,479.55,286.47,281.89,292.08,286.94,285.95,288.5,299.68,292.52,289.18,284.64,275.96,283.96,283.41,285.59,289.8,649.24,522.07,746.72,323.47,885.23,827.19,308.87,883.9,335.85,398.36,369.48,95.37,605.91,463.95,172.76,587.94,120.33,150.65,315.54,974.35,235.23,75.99,915.33,223.15,585.25,753.06,473.88,57.53,500.69,404.48,213.05
2025-12-25,1910.35,0.0417,2194.52,0.0048,349.15,212.77,219.87,214.24,203.7,200.36,204.37,194.3,200.87,202.45,213.54,214.17,222.94,211.8,199.72,196.02,81.7,330.91,109.86,351.53,252.01,670.58,546.31,937.05,181.94,83.47,423.24,423.91,494.52,275.98,605.85,330.98,293.75,422.91,355.22,898.32,874.91,536.81,205.08,210.85,177.74,4.48,108.07,124.8,713.84,859.59,187.31
2025-12-26,1363.21,0.0311,697.13,0.0325,633.12,380.73,364.68,371.91,375.06,375.69,358.82,384.91,401.65,396.79,379.52,397.7,372.54,370.6,362.86,398.35,135.38,542.45,424.68,63.32,381.15,894.39,702.64,340.94,323.94,290.7,563.89,915.14,912.99,180.05,288.83,462.08,978.34,802.34,46.46,317.41,152.91,648.68,461.1,558.8,33.59,306.94,126.28,448.57,53.23,909.17,358.87
2025-12-27,1515.16,0.0419,2826.58,0.003,921.13,530.48,524.35,556.92,559.64,556.12,573.1,558.94,554.62,554.12,544.14,550.2,545.27,565.56,545.33,564.58,155.68,958.8,17.79,985.96,777.64,57.18,999.92,297.08,49.28,543.73,950.68,724.19,377.12,556.61,796.99,78.12,437.36,281.79,15.74,962.57,666.46,710.66,461.1,949.79,337.84,503.96,463.24,211.28,760.27,904.14,35.88
2025-12-28,2050.91,0.0466,1859.87,0.0227,289.6,171.46,169.25,186.55,168.58,177.24,175.31,161.36,172.28,146.72,186.66,149.97,194.97,167.41,171.81,171.75,630.42,206.02,33.56,31.53,492.75,596.96,435.29,234.06,950.44,275.64,108.86,815.62,219.98,842.77,798.4,357.35,471.84,625.67,477.01,812.4,266.06,643.86,810.76,608.69,427.52,377.02,730.97,286.92,576.43,830.85,282.99
2025-12-29,1187.38,0.0442,2073.17,0.0038,660.67,387.89,401.92,374.23,395.52,387.42,400.38,381.37,406.04,399.8,396.95,403.1,406.18,407.69,403.06,392.35,735.41,654.83,482.95,662.5,889.21,569.05,428.09,830.12,581.15,221.24,32.91,871.91,608.1,152.83,775.41,695.83,498.6,411.16,95.54,837.18,356.54,770.01,824.58,303.32,61.8,307.48,833.75,647.88,833.23,406.6,652.22
2025-12-30,1318.43,0.0452,1822.29,0.0219,668.4,402.79,413.05,406.07,422.74,396.17,400.46,393.58,403.54,397.56,421.53,410.9,377.19,398.71,402.93,411.34,859.64,43.4,298.2,371.23,346.4,35.67,842.59,679.55,814.77,527.39,607.96,972.63,624.03,32.73,524.83,953.22,884.1,234.33,194.0,15.17,940.56,359.47,759.27,638.57,814.97,830.84,546.31,358.52,218.06,158.91,647.92
2025-12-31,1912.2,0.0519,1702.29,0.0235,759.8,485.73,451.25,430.95,441.64,466.62,448.53,449.27,459.87,455.13,439.63,440.02,450.23,457.9,471.96,475.71,940.64,66.42,845.11,646.01,369.33,513.52,805.5,236.17,423.12,169.82,949.1,763.25,439.09,246.81,284.57,963.06,603.93,514.25,846.77,954.24,240.45,179.43,365.45,624.84,344.08,934.83,474.75,557.37,833.27,333.96,73.55
2026-01-01,1079.15,0.0374,2178.92,0.0064,218.41,134.72,126.93,121.39,112.53,136.01,129.19,138.58,155.97,127.36,125.48,132.81,112.93,126.1,120.69,140.58,201.7,551.83,602.15,356.25,888.74,609.52,731.08,376.99,903.31,800.41,989.72,608.41,486.61,979.72,809.44,555.72,693.68,797.46,571.03,778.09,95.0,204.58,72.04,596.93,913.63,873.71,384.28,412.4,94.56,767.29,287.42
2026-01-02,1941.79,0.0379,965.72,0.0277,744.24,443.41,458.08,462.84,454.38,467.3,430.55,440.4,443.79,454.62,446.87,451.06,437.04,436.39,455.36,468.26,309.77,104.94,453.93,673.75,464.37,191.29,463.23,506.71,483.32,484.37,484.16,365.43,959.55,828.76,186.1,606.62,389.41,832.49,633.63,767.97,69.28,11.98,349.48,159.43,154.41,522.43,192.95,168.97,403.83,232.89,569.56
2026-01-03,2601.24,0.0479,1045.78,0.0235,918.13,560.1,532.18,545.06,544.09,562.68,573.65,542.31,547.7,562.07,562.25,550.15,519.49,533.43,551.35,541.65,240.32,22.35,407.94,729.24,516.12,273.33,323.94,528.14,573.95,573.86,468.08,181.64,732.69,595.87,289.76,185.72,29.09,846.52,187.48,81.52,504.62,350.32,679.79,634.57,56.93,884.16,146.56,74.02,199.48,478.27,318.55
2026-01-04,1111.16,0.0384,3085.36,0.0052,261.71,161.86,153.14,145.29,153.85,168.47,144.68,150.91,158.19,159.86,161.02,149.12,155.66,146.48,163.98,148.84,358.76,171.51,497.25,690.55,332.76,640.35,608.73,888.73,491.79,147.38,644.96,686.66,110.6,929.25,183.95,695.31,930.97,338.56,828.66,232.57,641.71,91.74,702.75,430.16,482.32,920.86,791.9,236.23,876.02,565.4,417.99
2026-01-05,604.04,0.0529,3338.35,0.0068,313.79,192.47,190.18,186.29,180.46,174.39,177.95,199.46,198.99,184.88,191.38,198.43,176.85,185.03,183.91,176.38,914.67,564.85,40.44,113.96,276.67,468.3,876.22,380.57,733.28,324.58,555.63,994.95,212.13,445.28,674.21,70.66,949.13,793.46,867.98,962.26,327.29,321.49,965.0,18.59,189.13,409.24,465.01,57.7,704.92,603.86,712.81
2026-01-06,651.17,0.0621,1619.93,0.0263,974.26,590.62,589.05,605.23,581.96,592.19,580.15,584.68,569.49,584.14,573.28,580.52,585.15,586.67,595.27,588.97,575.11,703.34,892.79,656.89,655.95,858.01,883.78,908.52,566.66,410.09,634.09,467.36,975.58,983.28,686.24,284.69,949.15,212.18,523.33,500.68,690.26,628.21,453.64,539.76,937.4,283.45,790.32,618.61,25.36,935.73,9.27
2026-01-07,527.33,0.0357,1312.23,0.0273,262.88,178.29,152.63,139.41,173.71,157.2,170.61,155.94,138.07,157.92,146.16,142.88,141.48,167.83,160.68,159.48,738.19,202.48,998.3,279.99,119.84,342.38,108.5,441.37,271.6,808.21,874.0,723.68,726.47,296.3,652.51,668.36,943.69,738.43,912.56,397.86,61.03,894.48,632.44,989.27,10.3,98.27,704.08,795.72,9.52,661.49,276.39
2026-01-08,641.66,0.0268,2432.0,0.0045,868.95,510.06,521.71,510.85,529.39,515.86,521.51,520.27,515.5,513.34,524.59,500.87,522.2,516.91,514.57,519.85,490.12,668.26,181.49,28.8,879.27,266.66,428.35,746.37,145.54,770.16,746.31,495.09,915.05,240.31,415.6,310.31,815.24,948.38,844.83,839.94,857.33,839.61,539.19,349.74,412.62,479.09,193.9,339.74,291.25,786.3,142.37
